Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Creation Date (product.metafields.custom.creation_date),Max Quantity (product.metafields.custom.max_quantity),Min Quantity (product.metafields.custom.min_quantity),Promo Text (product.metafields.custom.promo_text),Short description (product.metafields.custom.short_description),Staff Notes (product.metafields.custom.staff_notes),Step Quantity (product.metafields.custom.step_quantity),EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Amplifier/Booster suitable location (product.metafields.shopify.amplifier-booster-suitable-location),Antenna type (product.metafields.shopify.antenna-type),Audio mixer type (product.metafields.shopify.audio-mixer-type),Battery features (product.metafields.shopify.battery-features),Battery size (product.metafields.shopify.battery-size),Battery technology (product.metafields.shopify.battery-technology),Battery type (product.metafields.shopify.battery-type),Card/Adapter installation (product.metafields.shopify.card-adapter-installation),Chassis type (product.metafields.shopify.chassis-type),Circuit breaker type (product.metafields.shopify.circuit-breaker-type),Color (product.metafields.shopify.color-pattern),Compatible battery technology (product.metafields.shopify.compatible-battery-technology),Compatible string instrument (product.metafields.shopify.compatible-string-instrument),Component package type (product.metafields.shopify.component-package-type),Computer form (product.metafields.shopify.computer-form),Connection type (product.metafields.shopify.connection-type),Connectivity technology (product.metafields.shopify.connectivity-technology),Control type (product.metafields.shopify.control-type),Controller design (product.metafields.shopify.controller-design),Cooling technology (product.metafields.shopify.cooling-technology),Data network (product.metafields.shopify.data-network),Device interface (product.metafields.shopify.device-interface),Dielectric type (product.metafields.shopify.dielectric-type),Digital sound processing (product.metafields.shopify.digital-sound-processing),Display technology (product.metafields.shopify.display-technology),Eyewear frame material (product.metafields.shopify.eyewear-frame-material),Frequency/Radio bands supported (product.metafields.shopify.frequency-radio-bands-supported),Hardware material (product.metafields.shopify.hardware-material),Instruction set architecture (product.metafields.shopify.instruction-set-architecture),Internal drive form factor supported (product.metafields.shopify.internal-drive-form-factor-supported),Item condition (product.metafields.shopify.item-condition),Lens configuration (product.metafields.shopify.lens-configuration),Light color (product.metafields.shopify.light-color),Light source (product.metafields.shopify.light-source),Lighting features (product.metafields.shopify.lighting-features),Magnification (product.metafields.shopify.magnification),Material (product.metafields.shopify.material),Maximum magnification (product.metafields.shopify.maximum-magnification),Memory form factor (product.metafields.shopify.memory-form-factor),Memory technology (product.metafields.shopify.memory-technology),Mounting type (product.metafields.shopify.mounting-type),Network cable interface (product.metafields.shopify.network-cable-interface),Office supply material (product.metafields.shopify.office-supply-material),Operating system (product.metafields.shopify.operating-system),Optical frame design (product.metafields.shopify.optical-frame-design),Pickup type (product.metafields.shopify.pickup-type),Power source (product.metafields.shopify.power-source),Processor cores (product.metafields.shopify.processor-cores),Processor family (product.metafields.shopify.processor-family),Processor socket (product.metafields.shopify.processor-socket),Recommended age group (product.metafields.shopify.recommended-age-group),Recommended use (product.metafields.shopify.recommended-use),Suitable space (product.metafields.shopify.suitable-space),Toothpick design (product.metafields.shopify.toothpick-design),Toy/Game material (product.metafields.shopify.toy-game-material),Trip type (product.metafields.shopify.trip-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Pakistan,Price / Pakistan,Compare At Price / Pakistan,Included / International,Price / International,Compare At Price / International,Status
dwin-5-inch-hmi-tft-touch-screen-lcd-display-touchscreen-module-dmg80480c050-03wtr-in-pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/DWIN_5_Inch_HMI_TFT_Touch_Screen_LCD_Display_Touchscreen_Module_DMG80480C050-03WTR_In_Lahore_Karachi_Islamabad_Peshawar_Quetta_Mardan_Multan_Hyderabad_Faisalabad_Sibbi_Pakistan___1_f5.webp?v=1723484378,2,DWIN 5 Inch HMI TFT Touch Screen LCD Display Touchscreen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tl494-tl494c-sop-16-pwm-controller,Tl494 Tl494c Sop-16 Pwm Controller,"<p data-sourcepos=""5:1-5:62"">The TL494 PWM Controller IC is a highly versatile and powerful component designed for precision power supply control. With its comprehensive features and flexible operation, the TL494 is ideal for a wide range of applications.</p>
<p data-sourcepos=""7:1-7:17""><strong>Key Features:</strong></p>
<ul data-sourcepos=""9:1-14:0"">
<li data-sourcepos=""9:1-9:78"">
<strong>Fixed Frequency PWM Control:</strong> Ensures accurate and stable output signals.</li>
<li data-sourcepos=""10:1-10:128"">
<strong>Versatile Functionality:</strong> Offers multiple functions, including error amplifiers, an oscillator, and a dead-time comparator.</li>
<li data-sourcepos=""11:1-11:82"">
<strong>Wide Operating Voltage Range:</strong> Compatible with various power supply voltages.</li>
<li data-sourcepos=""12:1-12:94"">
<strong>Flexible Output Options:</strong> Supports both push-pull and single-ended output configurations.</li>
<li data-sourcepos=""13:1-14:0"">
<strong>High Efficiency:</strong> Optimizes power usage for efficient operation.</li>
</ul>
<p data-sourcepos=""15:1-15:17""><strong>Applications:</strong></p>
<ul data-sourcepos=""17:1-21:0"">
<li data-sourcepos=""17:1-17:81"">
<strong>Power Supplies:</strong> Control DC-to-DC converters for various electronic devices.</li>
<li data-sourcepos=""18:1-18:70"">
<strong>Solar Inverters:</strong> Efficiently manage power flow in solar systems.</li>
<li data-sourcepos=""19:1-19:79"">
<strong>Washing Machines:</strong> Provide precise control for motor and heating elements.</li>
<li data-sourcepos=""20:1-21:0"">
<strong>And more!</strong> The TL494's versatility makes it suitable for numerous applications.</li>
</ul>
<p data-sourcepos=""22:1-22:71""><strong>Upgrade your power supply designs with the TL494 PWM Controller IC.</strong></p>
<p style=""margin: 6px 0px 10px; text-align: justify; -webkit-text-stroke-width: 0px;""><span style=""font-size: 16px;""><span style=""box-sizing: border-box;""><span style=""font-family: -apple-system, BlinkMacSystemFont, 'Segoe UI', Roboto, 'Helvetica Neue', Arial, 'Noto Sans', sans-serif, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji';""><span style=""line-height: 30px;""><span style=""font-weight: 400;""><span style=""color: #303030;""><span style=""font-style: normal;""><span style=""font-variant-ligatures: normal;""><span style=""font-variant-caps: normal;""><span style=""letter-spacing: normal;""><span style=""orphans: 2;""><span style=""text-transform: none;""><span style=""white-space: normal;""><span style=""widows: 2;""><span style=""word-spacing: 0px;""><span style=""background-color: #ffffff;""><span style=""text-decoration-thickness: initial;""><span style=""text-decoration-style: initial;""><span style=""text-decoration-color: initial;""><strong style=""box-sizing: border-box; font-weight: bold;""><span style=""box-sizing: border-box;""><img alt=""TL494 Application Circuit"" data-entity-type=""file"" data-entity-uuid=""eb4134d2-5257-48bb-a4f1-cc8b34813642"" src=""https://digilog.pk/cdn/shop/files/TL494-Application-Circuit.png?v=1702694073"" style=""box-sizing: border-box; border: 0px; vertical-align: middle; max-width: 100%; height: auto; margin-top: -5px;"" data-original=""https://components101.com/sites/default/files/inline-images/TL494-Application-Circuit.png"" loading=""lazy""></span></strong></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p>
<p style=""margin: 6px 0px 10px; text-align: justify; -webkit-text-stroke-width: 0px;""></p>
<p style=""margin: 6px 0px 10px; text-align: justify; -webkit-text-stroke-width: 0px;""><span style=""font-size: 16px;""><span style=""box-sizing: border-box;""><span style=""font-family: -apple-system, BlinkMacSystemFont, 'Segoe UI', Roboto, 'Helvetica Neue', Arial, 'Noto Sans', sans-serif, 'Apple Color Emoji', 'Segoe UI Emoji', 'Segoe UI Symbol', 'Noto Color Emoji';""><span style=""line-height: 30px;""><span style=""font-weight: 400;""><span style=""color: #303030;""><span style=""font-style: normal;""><span style=""font-variant-ligatures: normal;""><span style=""font-variant-caps: normal;""><span style=""letter-spacing: normal;""><span style=""orphans: 2;""><span style=""text-transform: none;""><span style=""white-space: normal;""><span style=""widows: 2;""><span style=""word-spacing: 0px;""><span style=""background-color: #ffffff;""><span style=""text-decoration-thickness: initial;""><span style=""text-decoration-style: initial;""><span style=""text-decoration-color: initial;""><img alt=""TL494 Dimensions"" data-entity-type=""file"" data-entity-uuid=""e0e61bf6-a9ef-46a0-aaac-7999b5cb10ab"" src=""https://digilog.pk/cdn/shop/files/TL494-Dimensions.png?v=1702694060"" style=""box-sizing: border-box; border: 0px; vertical-align: middle; max-width: 100%; height: auto; margin-top: -5px;"" data-original=""https://components101.com/sites/default/files/inline-images/TL494-Dimensions.png"" loading=""lazy""></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p>",Digilog Electronics,Uncategorized,"","aaaa, inv ok, pwm, PWM Controller, tl494, zb",true,Title,Default Title,,,,,,,,B305,0.5,shopify,39,continue,manual,150.00,,true,false,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/TL494_TL494C_SOP-16_PWM_Controller_2.webp?v=1723484365,1,Tl494 Tl494c Sop-16 Pwm Controller,false,"Buy TL494 TL494C SOP-16 PWM Controller | Current Mode IC for Control Circuit, Dead Time Functions",The TL494 IC is a fixed frequency current-mode PWM controller IC with all the functions that are required in the construction of the pulse-width modulation (PWM) control circuit on a single chip.,,,,,,,,,,,,2022-08-17T14:58:44,,5.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
tl494-tl494c-sop-16-pwm-controller,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/TL494-Application-Circuit_32663ff3-8fe4-491c-8fb6-d565b6ff8e66.webp?v=1723484368,2,Tl494 Tl494c Sop-16 Pwm Controller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tl494-tl494c-sop-16-pwm-controller,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/TL494-Dimensions_7882ac1d-5d92-470f-be4b-2e8663433bc6.webp?v=1723484370,3,Tl494 Tl494c Sop-16 Pwm Controller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-kit-6-pin-way-electrical-wire-connector-plug-set-auto-connectors-with-cable-total-length-21cm,1 Kit 6 Pin Way Electrical Wire Connector Plug Set auto connectors with cable,"<p>Ensure 1 Kit 6 Pin  Electrical Wire Connector with electrical wiring  codes effortlessly with our 6-pin connector set, guaranteeing a secure  and dependable connection.Simplify your automotive electrical work with our versatile 6-pin connector set, designed for quick and easy connections.</p>
<p>Enjoy a generous 21cm cable length with our durable connector set, providing ample reach for all your wiring needs. Save time and effort with our efficient push-in connector design, allowing for swift and hassle-free electrical connections.</p>
<p class=""css-ylni64 css-pelz90 css-0 css-gylvem-textDisplay css-bmcd97-textWhiteSpace css-0 css-7bji7i-wordBreak"" style=""box-sizing: border-box; margin: 0px; font-family: Inter, sans-serif; line-height: 28px; white-space-collapse: preserve-breaks; word-break: break-word;"">Trust in our robust 6-pin connector set as a reliable solution for quick electrical connections, perfect for a range of automotive applications.</p>
<p class=""css-ylni64 css-pelz90 css-0 css-gylvem-textDisplay css-bmcd97-textWhiteSpace css-0 css-7bji7i-wordBreak"" style=""box-sizing: border-box; margin: 0px; font-family: Inter, sans-serif; line-height: 28px; white-space-collapse: preserve-breaks; word-break: break-word;""></p>
<h2 class=""css-ylni64 css-pelz90 css-0 css-gylvem-textDisplay css-bmcd97-textWhiteSpace css-0 css-7bji7i-wordBreak"" style=""box-sizing: border-box; margin: 0px; font-family: Inter, sans-serif; line-height: 28px; white-space-collapse: preserve-breaks; word-break: break-word;"">Specification of 1 Kit 6 Pin Electrical Wire Connector :</h2>
<p>Length         :  21 cm </p>
<p>Pin               :   6 pin </p>
<p>Brand name : ELECAPITAL</p>
<h2>Package includes :</h2>
<p><span style=""color: rgba(18, 18, 18, 0.75); font-family: Arial, Helvetica, sans-serif; font-size: 16px; letter-spacing: 0.6px; background-color: #ffffff;"">1 x </span><span style=""color: rgba(18, 18, 18, 0.75); font-family: Arial, Helvetica, sans-serif;""><span style=""letter-spacing: 0.6px;""> 6 Pin Way Electrical Wire Connector Plug Set auto connectors with cable/ 21CM</span></span></p>
<p><span style=""color: rgba(18, 18, 18, 0.75); font-family: Arial, Helvetica, sans-serif;""><span style=""letter-spacing: 0.6px;""></span></span></p>
<section id=""shopify-section-template--21373722493206__main"" class=""shopify-section section"" style=""box-sizing: inherit; color: rgba(18, 18, 18, 0.75); font-family: 'Open Sans', sans-serif; font-size: 16px; letter-spacing: 0.6px; margin-top: var(--spacing-sections-desktop); background-color: #ffffff;"">
<section id=""MainProduct-template--21373722493206__main"" class=""page-width section-template--21373722493206__main-padding"" data-section=""template--21373722493206__main"" style=""box-sizing: inherit; max-width: var(--page-width); margin: 0px auto; padding: 0px 5rem;"">
<div class=""product__description-parent"" style=""box-sizing: inherit;"">
<div class=""product__description product__description--custom rte"" style=""box-sizing: inherit;"">
<p style=""box-sizing: inherit; margin-top: 0px; margin-bottom: 0px;"">Buy this product at Pakistan best online shopping store <a href=""https://digilog.pk/"" style=""box-sizing: inherit; text-underline-offset: 0.3rem; text-decoration-thickness: 0.1rem; transition: text-decoration-thickness var(--duration-short) ease;"">digilog.pk</a>  at cheap price. We deliver in Gujranwala ,Karachi, Lahore, Islamabad , Rawalpindi , Multan, Quetta , Faisalabad and all over the Pakistan.</p>
</div>
</div>
</section>
</section>
<section id=""shopify-section-template--21373722493206__related-products"" class=""shopify-section section"" style=""box-sizing: inherit; margin-top: var(--spacing-sections-desktop); margin-bottom: 0px; color: rgba(18, 18, 18, 0.75); font-family: 'Open Sans', sans-serif; font-size: 16px; letter-spacing: 0.6px; background-color: #ffffff;"">
<div class=""color-background-1 gradient no-js-hidden"" style=""box-sizing: inherit; --color-background: 255,255,255; --gradient-background: #ffffff; --color-foreground: 18,18,18; --color-shadow: 18,18,18; --color-button: 245,114,37; --color-button-text: 255,255,255; --color-secondary-button: 255,255,255; --color-secondary-button-text: 18,18,18; --color-link: 18,18,18; --color-badge-foreground: 18,18,18; --color-badge-background: 255,255,255; --color-badge-border: 18,18,18; --payment-terms-background-color: rgb(255 255 255); color: rgba(var(--color-foreground), 0.75); background-attachment: fixed;""><product-recommendations class=""related-products page-width section-template--21373722493206__related-products-padding isolate product-recommendations--loaded"" data-url=""/recommendations/products?section_id=template--21373722493206__related-products&amp;product_id=8191675531542&amp;limit=5"" style=""box-sizing: inherit; max-width: var(--page-width); margin: 0px auto; padding: 36px 5rem 28px; position: relative; z-index: 0; display: block;""></product-recommendations></div>
</section>
<p></p>",Digilog Electronics,,"","4 pin, 4 pin connector, 4 wire, aaaa, connector, inv ok, si",true,Title,Default Title,,,,,,,,B322,25.0,shopify,26,continue,manual,100.00,,true,false,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/connector_2.webp?v=1723484348,1,1 Kit 6 Pin Way Electrical Wire Connector Plug Set auto,false,1 Kit 6 Pin  Electrical Wire Connector,"Ensure 1 Kit 6 Pin  Electrical Wire Connector with electrical wiring  codes effortlessly with our 6-pin connector set, guaranteeing a secure  and dependable connection.Simplify your automotive electrical work with our versatile 6-pin connector set, designed for quick and easy connections.",,,,,,,,,,,,2022-08-17T16:22:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,80.00,true,,,true,,,active
1-kit-6-pin-way-electrical-wire-connector-plug-set-auto-connectors-with-cable-total-length-21cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/conector5.webp?v=1723484351,2,1 Kit 6 Pin Way Electrical Wire Connector Plug Set auto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-kit-6-pin-way-electrical-wire-connector-plug-set-auto-connectors-with-cable-total-length-21cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/conector4.webp?v=1723484354,3,1 Kit 6 Pin Way Electrical Wire Connector Plug Set auto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-kit-6-pin-way-electrical-wire-connector-plug-set-auto-connectors-with-cable-total-length-21cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/coector3.webp?v=1723484357,4,1 Kit 6 Pin Way Electrical Wire Connector Plug Set auto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-kit-6-pin-way-electrical-wire-connector-plug-set-auto-connectors-with-cable-total-length-21cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/connector_1.webp?v=1723484360,5,1 Kit 6 Pin Way Electrical Wire Connector Plug Set auto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mechanic-icharge-8s,Mechanic Icharge 8S,"",Digilog Electronics,,"","Mechanic, mobile repairing",false,Title,Default Title,,,,,,,,nst,0.0,shopify,0,deny,manual,4500.00,,true,false,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/Mechanic_Icharge_8s.jpg?v=1702498353,1,Mechanic Icharge 8S,false,,,,,,,,,,,,,,2022-08-18T08:43:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
trrs-male-plug-4-pole-3-5mm-solder-type-diy-audio-cable-connector-in-pakistan,Trrs Male Plug 4 Pole 1/8’ 3.5mm Solder Type Diy Audio Cable Connector For Headphones Headset,"<p data-sourcepos=""5:1-5:49"">Upgrade your audio experience with this versatile 3.5mm audio cable splitter. Designed to convert a single-ended audio cable into a dual-ended cable, this splitter allows you to connect two audio devices to a single source.</p>
<p data-sourcepos=""7:1-7:17""><strong>Key Features:</strong></p>
<ul data-sourcepos=""9:1-9:80"">
<li data-sourcepos=""9:1-9:80"">
<strong>Versatile compatibility:</strong> Supports both CTIA/AHJ and OMTP wiring standards.</li>
<li data-sourcepos=""10:1-10:53"">
<strong>Easy to use:</strong> Simple plug-and-play installation.</li>
<li data-sourcepos=""11:1-11:70"">
<strong>Durable construction:</strong> Built to last with high-quality materials.</li>
<li data-sourcepos=""12:1-12:16"">
<strong>Suitable for various cables:</strong> Accommodates cables up to 5mm.</li>
</ul>
<p data-sourcepos=""14:1-14:17""><strong>Applications:</strong></p>
<ul data-sourcepos=""16:1-19:0"">
<li data-sourcepos=""16:1-16:67"">Connect headphones and microphone to your computer or smartphone.</li>
<li data-sourcepos=""17:1-17:37"">Share audio with friends or family.</li>
<li data-sourcepos=""18:1-19:0"">Use with gaming consoles, VR headsets, and other audio devices.</li>
</ul>
<p data-sourcepos=""20:1-20:86""><strong>Order your 3.5mm audio cable splitter today and enjoy enhanced audio capabilities!</strong></p>
<h2><strong>Package Includes:</strong></h2>
<ul>
<li><span style=""font-size: 14px;"">1 x TRRS Male Plug 4 Pole 1/8"" 3.5mm Solder Type DIY Audio Cable Connector</span></li>
</ul>
<p style=""text-align: center;""><img src=""https://digilog.pk/cdn/shop/files/TRRS-Male-Plug-4-Pole-3-5mm-Solder-Type-DIY-Audio-Cable-Connector-In-Lahore-Karachi-Islamabad-Peshawar-Quetta-Mardan.jpg"" data-original=""https://hallroad.digilog.pk/images/detailed/38/TRRS_Male_Plug_4_Pole_3.5mm_Solder_Type_DIY_Audio_Cable_Connector_In_Lahore_Karachi_Islamabad_Peshawar_Quetta_Mardan_Hyderabad_Faisalabad_Sibbi_Pakistan___4_.jpg"" alt=""Trrs Male Plug 4 Pole 1/8 3.5mm Solder Type Diy Audio Cable"" loading=""lazy""></p>
<p style=""text-align: center;""><img src=""https://digilog.pk/cdn/shop/files/TRRS-Male-Plug-4-Pole-3-5mm-Solder-Type-DIY-Audio-Cable-Connector-In-Lahore-Karachi-Islamabad-Peshawar-Quetta-Mardan.jpg"" data-original=""https://hallroad.digilog.pk/images/detailed/38/TRRS_Male_Plug_4_Pole_3.5mm_Solder_Type_DIY_Audio_Cable_Connector_In_Lahore_Karachi_Islamabad_Peshawar_Quetta_Mardan_Hyderabad_Faisalabad_Sibbi_Pakistan___2_.jpg"" alt=""Trrs Male Plug 4 Pole 1/8 3.5mm Solder Type Diy Audio Cable"" loading=""lazy""></p>
<p style=""text-align: center;""><img src=""https://digilog.pk/cdn/shop/files/TRRS-Male-Plug-4-Pole-3-5mm-Solder-Type-DIY-Audio-Cable-Connector-In-Lahore-Karachi-Islamabad-Peshawar-Quetta-Mardan.jpg"" data-original=""https://hallroad.digilog.pk/images/detailed/38/TRRS_Male_Plug_4_Pole_3.5mm_Solder_Type_DIY_Audio_Cable_Connector_In_Lahore_Karachi_Islamabad_Peshawar_Quetta_Mardan_Hyderabad_Faisalabad_Sibbi_Pakistan___1_.jpg"" alt=""Trrs Male Plug 4 Pole 1/8 3.5mm Solder Type Diy Audio Cable"" loading=""lazy""></p>
<p style=""text-align: center;""><img src=""https://digilog.pk/cdn/shop/files/TRRS-Male-Plug-4-Pole-3-5mm-Solder-Type-DIY-Audio-Cable-Connector-In-Lahore-Karachi-Islamabad-Peshawar-Quetta-Mardan.jpg?v=1703171418"" data-original=""https://hallroad.digilog.pk/images/detailed/38/TRRS_Male_Plug_4_Pole_3.5mm_Solder_Type_DIY_Audio_Cable_Connector_In_Lahore_Karachi_Islamabad_Peshawar_Quetta_Mardan_Hyderabad_Faisalabad_Sibbi_Pakistan___3_.jpg"" alt=""Trrs Male Plug 4 Pole 1/8 3.5mm Solder Type Diy Audio Cable"" loading=""lazy""></p>",China,,"","aaaa, audio adapter, audio connector, audio jack, dual audio jack, inv ok, stereo, zb",true,Title,Default Title,,,,,,,,B574,2.0,shopify,61,continue,manual,90.00,,true,false,"",https://cdn.shopify.com/s/files/1/0744/0764/1366/files/TRRS_Male_Plug_4_Pole_3.5mm_Solder_Type_DIY_Audio_Cable_Connector_In_Lahore_Karachi_Islamabad_Peshawar_Quetta_Mardan_Hyderabad_Faisalabad_Sibbi_Pakistan___4_d8177bb7-81a7-4e63-93b1-ce.webp?v=1723484334,1,Trrs Male Plug 4 Pole 1/8’ 3.5mm Solder Type Diy Audio,false,"TRRS Male Plug 4 Pole 1/8"" 3.5mm Solder Type DIY Audio Cable Connector For Headphones Headset In Pakistan","Wiring PIN 1, Tip- Left audio / PIN 2, Ring- Right Audio / PIN 3, Ring-Ground / PIN 4, Sleeve-Microphone. This wiring is called CTIA / AHJ wiring and is used in products from.",,,,,,,,,,,,2022-08-19T13:01:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
trrs-male-plug-4-pole-3-5mm-solder-type-diy-audio-cable-connector-in-pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/TRRS_Male_Plug_4_Pole_3.5mm_Solder_Type_DIY_Audio_Cable_Connector_In_Lahore_Karachi_Islamabad_Peshawar_Quetta_Mardan_Hyderabad_Faisalabad_Sibbi_Pakistan___2_530d8e01-5eb7-4885-b842-1e.webp?v=1723484336,2,Trrs Male Plug 4 Pole 1/8’ 3.5mm Solder Type Diy Audio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trrs-male-plug-4-pole-3-5mm-solder-type-diy-audio-cable-connector-in-pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/TRRS_Male_Plug_4_Pole_3.5mm_Solder_Type_DIY_Audio_Cable_Connector_In_Lahore_Karachi_Islamabad_Peshawar_Quetta_Mardan_Hyderabad_Faisalabad_Sibbi_Pakistan___1_9993f453-9c04-42fd-b416-cb.webp?v=1723484339,3,Trrs Male Plug 4 Pole 1/8’ 3.5mm Solder Type Diy Audio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
trrs-male-plug-4-pole-3-5mm-solder-type-diy-audio-cable-connector-in-pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0744/0764/1366/files/TRRS_Male_Plug_4_Pole_3.5mm_Solder_Type_DIY_Audio_Cable_Connector_In_Lahore_Karachi_Islamabad_Peshawar_Quetta_Mardan_Hyderabad_Faisalabad_Sibbi_Pakistan___3_2b91c295-5865-4a1f-999d-f6.webp?v=1723484342,4,Trrs Male Plug 4 Pole 1/8’ 3.5mm Solder Type Diy Audio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
